subjID,F0final_sma_mean,voicingFinalUnclipped_sma_mean,jitterLocal_sma_mean,jitterDDP_sma_mean,shimmerLocal_sma_mean,logHNR_sma_mean,pcm_RMSenergy_sma_mean,pcm_zcr_sma_mean,mfcc_sma_1__mean,mfcc_sma_2__mean,mfcc_sma_3__mean,mfcc_sma_4__mean,mfcc_sma_5__mean,mfcc_sma_6__mean,mfcc_sma_7__mean,mfcc_sma_8__mean,mfcc_sma_9__mean,mfcc_sma_10__mean,mfcc_sma_11__mean,mfcc_sma_12__mean,mfcc_sma_13__mean,mfcc_sma_14__mean,F0final_sma_de_mean,voicingFinalUnclipped_sma_de_mean,jitterLocal_sma_de_mean,jitterDDP_sma_de_mean,shimmerLocal_sma_de_mean,logHNR_sma_de_mean,pcm_RMSenergy_sma_de_mean,pcm_zcr_sma_de_mean,mfcc_sma_de_1__mean,mfcc_sma_de_2__mean,mfcc_sma_de_3__mean,mfcc_sma_de_4__mean,mfcc_sma_de_5__mean,mfcc_sma_de_6__mean,mfcc_sma_de_7__mean,mfcc_sma_de_8__mean,mfcc_sma_de_9__mean,mfcc_sma_de_10__mean,mfcc_sma_de_11__mean,mfcc_sma_de_12__mean,mfcc_sma_de_13__mean,mfcc_sma_de_14__mean,F0final_sma_max,voicingFinalUnclipped_sma_max,jitterLocal_sma_max,jitterDDP_sma_max,shimmerLocal_sma_max,logHNR_sma_max,pcm_RMSenergy_sma_max,pcm_zcr_sma_max,mfcc_sma_1__max,mfcc_sma_2__max,mfcc_sma_3__max,mfcc_sma_4__max,mfcc_sma_5__max,mfcc_sma_6__max,mfcc_sma_7__max,mfcc_sma_8__max,mfcc_sma_9__max,mfcc_sma_10__max,mfcc_sma_11__max,mfcc_sma_12__max,mfcc_sma_13__max,mfcc_sma_14__max,F0final_sma_de_max,voicingFinalUnclipped_sma_de_max,jitterLocal_sma_de_max,jitterDDP_sma_de_max,shimmerLocal_sma_de_max,logHNR_sma_de_max,pcm_RMSenergy_sma_de_max,pcm_zcr_sma_de_max,mfcc_sma_de_1__max,mfcc_sma_de_2__max,mfcc_sma_de_3__max,mfcc_sma_de_4__max,mfcc_sma_de_5__max,mfcc_sma_de_6__max,mfcc_sma_de_7__max,mfcc_sma_de_8__max,mfcc_sma_de_9__max,mfcc_sma_de_10__max,mfcc_sma_de_11__max,mfcc_sma_de_12__max,mfcc_sma_de_13__max,mfcc_sma_de_14__max,F0final_sma_min,voicingFinalUnclipped_sma_min,jitterLocal_sma_min,jitterDDP_sma_min,shimmerLocal_sma_min,logHNR_sma_min,pcm_RMSenergy_sma_min,pcm_zcr_sma_min,mfcc_sma_1__min,mfcc_sma_2__min,mfcc_sma_3__min,mfcc_sma_4__min,mfcc_sma_5__min,mfcc_sma_6__min,mfcc_sma_7__min,mfcc_sma_8__min,mfcc_sma_9__min,mfcc_sma_10__min,mfcc_sma_11__min,mfcc_sma_12__min,mfcc_sma_13__min,mfcc_sma_14__min,F0final_sma_de_min,voicingFinalUnclipped_sma_de_min,jitterLocal_sma_de_min,jitterDDP_sma_de_min,shimmerLocal_sma_de_min,logHNR_sma_de_min,pcm_RMSenergy_sma_de_min,pcm_zcr_sma_de_min,mfcc_sma_de_1__min,mfcc_sma_de_2__min,mfcc_sma_de_3__min,mfcc_sma_de_4__min,mfcc_sma_de_5__min,mfcc_sma_de_6__min,mfcc_sma_de_7__min,mfcc_sma_de_8__min,mfcc_sma_de_9__min,mfcc_sma_de_10__min,mfcc_sma_de_11__min,mfcc_sma_de_12__min,mfcc_sma_de_13__min,mfcc_sma_de_14__min,F0final_sma_median,voicingFinalUnclipped_sma_median,jitterLocal_sma_median,jitterDDP_sma_median,shimmerLocal_sma_median,logHNR_sma_median,pcm_RMSenergy_sma_median,pcm_zcr_sma_median,mfcc_sma_1__median,mfcc_sma_2__median,mfcc_sma_3__median,mfcc_sma_4__median,mfcc_sma_5__median,mfcc_sma_6__median,mfcc_sma_7__median,mfcc_sma_8__median,mfcc_sma_9__median,mfcc_sma_10__median,mfcc_sma_11__median,mfcc_sma_12__median,mfcc_sma_13__median,mfcc_sma_14__median,F0final_sma_de_median,voicingFinalUnclipped_sma_de_median,jitterLocal_sma_de_median,jitterDDP_sma_de_median,shimmerLocal_sma_de_median,logHNR_sma_de_median,pcm_RMSenergy_sma_de_median,pcm_zcr_sma_de_median,mfcc_sma_de_1__median,mfcc_sma_de_2__median,mfcc_sma_de_3__median,mfcc_sma_de_4__median,mfcc_sma_de_5__median,mfcc_sma_de_6__median,mfcc_sma_de_7__median,mfcc_sma_de_8__median,mfcc_sma_de_9__median,mfcc_sma_de_10__median,mfcc_sma_de_11__median,mfcc_sma_de_12__median,mfcc_sma_de_13__median,mfcc_sma_de_14__median,F0final_sma_std,voicingFinalUnclipped_sma_std,jitterLocal_sma_std,jitterDDP_sma_std,shimmerLocal_sma_std,logHNR_sma_std,pcm_RMSenergy_sma_std,pcm_zcr_sma_std,mfcc_sma_1__std,mfcc_sma_2__std,mfcc_sma_3__std,mfcc_sma_4__std,mfcc_sma_5__std,mfcc_sma_6__std,mfcc_sma_7__std,mfcc_sma_8__std,mfcc_sma_9__std,mfcc_sma_10__std,mfcc_sma_11__std,mfcc_sma_12__std,mfcc_sma_13__std,mfcc_sma_14__std,F0final_sma_de_std,voicingFinalUnclipped_sma_de_std,jitterLocal_sma_de_std,jitterDDP_sma_de_std,shimmerLocal_sma_de_std,logHNR_sma_de_std,pcm_RMSenergy_sma_de_std,pcm_zcr_sma_de_std,mfcc_sma_de_1__std,mfcc_sma_de_2__std,mfcc_sma_de_3__std,mfcc_sma_de_4__std,mfcc_sma_de_5__std,mfcc_sma_de_6__std,mfcc_sma_de_7__std,mfcc_sma_de_8__std,mfcc_sma_de_9__std,mfcc_sma_de_10__std,mfcc_sma_de_11__std,mfcc_sma_de_12__std,mfcc_sma_de_13__std,mfcc_sma_de_14__std
1234,120.411600819672,0.5203729184,0.0331425307476635,0.0184041583090909,0.205670195033613,-0.000365933829616514,-0.130497482237731,-0.0334512816906752,0.0983762100659713,-0.107374124998518,0.109237071313643,0.0569036453902771,-0.125284124228562,-0.00959224107355011,-0.0677296915754013,-0.0596001855995372,0.0672491535271477,-0.0102529939280685,0.118069236304356,-0.0919631049384893,-0.0865167808907823,0.00772092330426034,-0.00144869660909091,5.60918843668e-06,-2.95932876462105e-05,-1.18333036503448e-05,-8.06071993169113e-05,-0.0812435019673383,-0.00295818608074464,-0.00803513515998954,-0.0184092129835736,0.0162365761858103,0.0172548010058713,-0.0262682994258108,0.0115867029407387,0.0148578120734945,0.00250164652488061,-0.0143821672285205,0.00176831399184391,0.0218005096195194,-0.00313203928961535,-0.00905839103483336,0.0268893104083863,0.00445650618496696,141.3661,0.7961913,0.5236347,0.1939129,0.8575757,1.26930591239223,2.81486224055931,2.62630717919577,2.02800600257052,1.557856486514,3.3616707100096,2.28952693281221,1.86426077747476,2.16037414238335,3.87968978106699,1.96538276888819,2.43330596932658,2.22936497927626,2.67628429412498,2.48389568836773,1.8533964643344,2.81759836895921,0.01170657,0.0003386119,1.962517e-05,2.790721e-05,0.000353243,1.0954496938307,2.94790758332691,2.96864589661408,2.77334455023991,2.99101516148935,3.11236137250519,3.49818087219979,2.43701468961144,2.5309229151195,2.70581178383336,2.23879163827104,2.31496749272548,3.55059334187223,2.74093190311345,2.50561105403875,2.57098035069215,3.60535752685536,108.214,0,0.001242143,0.0001560288,0.006186101,-1.02082639068991,-0.830833124155037,-1.08916359302717,-2.80364010557033,-2.09972863238651,-2.37486810876088,-2.21576977611341,-2.8251912169756,-2.33517059372236,-2.3640034481994,-2.29745470375096,-1.83637436993104,-2.80148863325517,-2.08106060401439,-2.44180937336907,-2.84833926602002,-2.37122661871785,-0.0139752,-0.0001942174,-0.0007889894,-0.0002715349,-0.001307743,-1.22978696876793,-2.72546439089866,-2.76059142435791,-3.70548811201589,-3.34015085205774,-2.95906338068966,-2.92756866730994,-2.96957620792943,-3.5357057622276,-2.70191763376625,-2.49078188934968,-2.35760504747889,-2.19164062090828,-3.19761081607287,-2.50329686196952,-2.12784469691029,-2.74578495013413,119.12905,0.685948,0.01288957,0.008943674,0.1484351,-0.292883471267228,-0.429497993837005,-0.387203340448986,0.0805651494023729,0.150685054469288,0.240656827175397,0.282162485176219,0.0832757601282861,-0.00399253387653418,-0.240831597002219,0.0374855869238673,-0.0852293655124459,0.102245244661904,0.0375875581414934,-0.110275487677792,-0.0489658336134463,0.072503341470926,-0.0008024924,0,-1.002802e-06,-1.04738e-06,-2.668931e-05,-0.0919005786613012,-0.00575544226882547,0.0847241089461255,-0.0877802668066291,0.0481706450479904,-0.053479646268512,-0.0282435473139716,0.105662074673604,0.0714572802313798,0.0925883014455698,-0.00965951768473543,-0.0105420416902855,-0.123331362637723,0.0764984752945971,-0.0169042599027896,0.0129460215481521,-0.0610511029985217,7.87103102732671,0.316631914010829,0.0703556505562611,0.0273899958722056,0.180579187637495,1.00453650938773,0.79407845999099,0.904160409164837,1.0208476569122,0.945044053067232,0.990115839940895,0.926663632700442,1.04232792290654,1.03870994385137,1.11594867871623,1.0150577186118,0.958613106102157,1.04466405605467,1.03350759551914,1.00539785881036,0.785075611381263,1.06358060520379,0.00404099482837386,6.44310864842506e-05,0.000108325743628617,3.88913700625676e-05,0.00024516932850519,0.307962084052743,0.785547273229514,0.939928297187529,0.991026530506235,0.977088592881866,0.995965606391467,1.04501814402069,1.03821164068048,1.00923533418141,1.0362929472197,1.00391076996798,0.920381797324951,1.08378298382252,1.03408021758605,0.999047536949259,0.86137372023308,1.04502064405761
