name;frameTime;F0final_sma;voicingFinalUnclipped_sma;jitterLocal_sma;jitterDDP_sma;shimmerLocal_sma;logHNR_sma;audspec_lengthL1norm_sma;audspecRasta_lengthL1norm_sma;pcm_RMSenergy_sma;pcm_zcr_sma;mfcc_sma[1];mfcc_sma[2];mfcc_sma[3];mfcc_sma[4];mfcc_sma[5];mfcc_sma[6];mfcc_sma[7];mfcc_sma[8];mfcc_sma[9];mfcc_sma[10];mfcc_sma[11];mfcc_sma[12];mfcc_sma[13];mfcc_sma[14];F0final_sma_de;voicingFinalUnclipped_sma_de;jitterLocal_sma_de;jitterDDP_sma_de;shimmerLocal_sma_de;logHNR_sma_de;audspec_lengthL1norm_sma_de;audspecRasta_lengthL1norm_sma_de;pcm_RMSenergy_sma_de;pcm_zcr_sma_de;mfcc_sma_de[1];mfcc_sma_de[2];mfcc_sma_de[3];mfcc_sma_de[4];mfcc_sma_de[5];mfcc_sma_de[6];mfcc_sma_de[7];mfcc_sma_de[8];mfcc_sma_de[9];mfcc_sma_de[10];mfcc_sma_de[11];mfcc_sma_de[12];mfcc_sma_de[13];mfcc_sma_de[14]
'unknown';0.800000;1.291882e+02;7.750368e-01;8.044227e-02;0;7.311364e-01;6.320908e+00;5.244583e-01;3.131606e+00;4.194957e-02;1.555556e-01;1.415723e+01;-2.830676e+01;-3.916389e+00;-2.124212e+01;-3.043685e+01;8.954539e+00;2.787836e+01;-1.542675e+01;1.777359e+01;-2.250096e+01;3.598612e+00;-1.187820e+01;-1.654982e+00;-9.849974e-02;-8.426786e-03;9.380117e-05;-6.314873e-05;0;-1.079487e-03;8.600540e-02;9.404049e-02;8.605171e-01;1.039166e-02;-8.611117e-03;2.492018e+00;-8.724750e+00;-1.525947e+00;7.154778e-01;7.279026e-01;2.996393e+00;5.638288e+00;3.444935e-01;-2.452646e+00;-4.251540e+00;5.625442e-01;4.598245e+00;6.941295e-01;1.037952e-01
'unknown';0.810000;1.280945e+02;7.760370e-01;4.640716e-02;5.028605e-02;4.139384e-01;9.332735e+00;5.905538e-01;4.035530e+00;5.085053e-02;1.583333e-01;1.532095e+01;-3.665170e+01;-7.409111e+00;-1.825098e+01;-2.566335e+01;1.234803e+01;2.810608e+01;-1.299079e+01;9.648898e+00;-2.599260e+01;2.999599e+00;-4.330700e+00;7.050367e-02;-1.097441e+00;-8.844782e-03;2.693200e-05;-2.588188e-04;0;-1.764615e-03;1.887923e-02;5.810867e-02;7.060179e-01;7.619047e-03;-1.527785e-03;9.597853e-01;-7.156285e+00;-2.983951e+00;2.365541e+00;4.707127e+00;1.715612e+00;-1.323099e-01;1.649246e+00;-4.352754e+00;-2.793911e+00;-1.123313e+00;7.053462e+00;1.189620e+00;-1.386680e+00
'unknown';0.820000;1.271755e+02;7.760643e-01;1.081983e-02;3.505271e-02;9.583161e-02;1.076083e+01;6.117830e-01;4.706425e+00;5.530327e-02;1.583333e-01;1.654401e+01;-4.194799e+01;-9.988700e+00;-1.385947e+01;-1.784903e+01;1.305043e+01;2.303146e+01;-1.016902e+01;3.891137e+00;-2.810997e+01;7.948498e-01;4.693155e+00;5.947906e-01;-4.526034e+00;-8.088744e-03;1.838955e-05;-1.607867e-04;-4.138211e-05;-1.462695e-03;1.191057e-02;2.312799e-02;3.923251e-01;5.016392e-03;7.638857e-04;5.968412e-01;-3.967426e+00;-3.207457e+00;3.778944e+00;5.762584e+00;1.520435e+00;-4.823894e+00;1.801387e+00;-3.241978e+00;-1.664858e+00;-2.700275e+00;6.897667e+00;1.550658e+00;-1.836493e+00
'unknown';0.830000;1.264409e+02;7.791490e-01;7.945596e-03;4.434669e-03;4.658844e-02;1.147846e+01;6.175808e-01;4.922884e+00;5.945932e-02;1.590278e-01;1.695403e+01;-4.416797e+01;-1.308318e+01;-9.932178e+00;-1.207335e+01;1.443965e+01;1.576982e+01;-8.530103e+00;2.146284e+00;-2.875527e+01;-3.453864e+00;1.113720e+01;2.504814e+00;-6.335294e+00;-7.746900e-03;2.529118e-05;-5.932952e-05;-1.005744e-04;-5.136633e-04;6.740910e-03;7.666671e-03;4.055037e-02;2.966134e-03;4.861102e-04;2.964115e-02;-1.763824e+00;-3.123416e+00;3.403507e+00;4.961730e+00;1.190179e+00;-5.686376e+00;6.397735e-01;-1.393441e-01;-5.243717e-01;-3.289473e+00;5.038728e+00;1.491345e+00;-1.110078e+00
'unknown';0.840000;1.255783e+02;7.836134e-01;1.067764e-02;7.382622e-03;1.008217e-01;1.190605e+01;6.265848e-01;4.649555e+00;6.272713e-02;1.590278e-01;1.632489e+01;-4.438576e+01;-1.711664e+01;-6.506798e+00;-8.418930e+00;1.551090e+01;9.927021e+00;-8.650155e+00;5.315006e+00;-2.944392e+01;-6.676029e+00;1.487619e+01;4.881150e+00;-6.662040e+00;-7.900234e-03;3.513210e-05;1.591462e-05;-4.419913e-05;1.655165e-04;6.926914e-03;-1.315892e-03;-2.340117e-01;5.875028e-04;8.333341e-04;-2.582188e-01;-4.854427e-01;-2.956456e+00;2.799121e+00;3.322449e+00;1.354050e+00;-4.927812e+00;-7.845997e-01;1.818779e+00;7.051789e-01;-3.226945e+00;2.688376e+00;1.164192e+00;-3.463240e-02
'unknown';0.850000;1.245432e+02;7.865267e-01;1.286808e-02;6.894286e-03;1.178848e-01;1.262941e+01;6.214862e-01;4.266717e+00;6.196927e-02;1.604167e-01;1.557872e+01;-4.425194e+01;-1.946222e+01;-4.909781e+00;-5.569740e+00;1.706869e+01;6.226419e+00;-1.055135e+01;8.240243e+00;-2.794748e+01;-9.712328e+00;1.577142e+01;5.384048e+00;-5.579829e+00;-7.662292e-03;3.962751e-05;1.423817e-05;7.852673e-06;1.352927e-04;8.403490e-03;-1.076025e-02;-3.712744e-01;-1.907074e-03;1.111114e-03;-2.076005e-01;5.818672e-02;-2.458826e+00;2.267160e+00;2.064715e+00;1.327203e+00;-3.605378e+00;-1.929940e+00;2.218498e+00;1.954057e+00;-2.833445e+00;6.540840e-01;4.533686e-01;6.878455e-01
'unknown';0.860000;1.235699e+02;7.927170e-01;1.761294e-02;8.010608e-03;1.572589e-01;1.426531e+01;6.032509e-01;3.864450e+00;5.698581e-02;1.618056e-01;1.594058e+01;-4.433322e+01;-2.158146e+01;-2.375059e+00;-4.488588e+00;1.850616e+01;3.164103e+00;-1.308140e+01;9.938053e+00;-2.498797e+01;-1.221064e+01;1.581792e+01;4.976136e+00;-5.076929e+00;-5.761765e-03;4.266220e-05;2.199043e-06;9.857734e-06;-4.556407e-05;8.928604e-03;-2.150002e-02;-4.001846e-01;-3.275466e-03;1.666671e-03;1.544228e-01;1.420673e-01;-1.953998e+00;1.913494e+00;1.091071e+00;1.230143e+00;-2.361659e+00;-2.758215e+00;1.497550e+00;3.131357e+00;-2.580355e+00;-8.135600e-01;1.205235e-01;1.091984e+00
'unknown';0.870000;1.229129e+02;7.981359e-01;1.297102e-02;8.824427e-03;9.974841e-02;1.537454e+01;5.754465e-01;3.459064e+00;5.279461e-02;1.631944e-01;1.610818e+01;-4.390331e+01;-2.314490e+01;-6.622464e-01;-3.714948e+00;1.957804e+01;1.124393e+00;-1.596418e+01;1.092725e+01;-2.121296e+01;-1.485378e+01;1.393675e+01;4.724164e+00;-3.688623e+00;-1.937081e-03;3.182434e-05;-1.160856e-05;1.565473e-05;-1.806406e-04;5.456256e-03;-2.798968e-02;-4.000602e-01;-3.353826e-03;2.083333e-03;4.561595e-01;8.501244e-02;-1.767722e+00;1.751190e+00;4.090959e-01;9.452675e-01;-1.176249e+00;-3.221734e+00;9.674834e-01;3.535738e+00;-2.266681e+00;-1.654467e+00;5.017114e-01;1.213515e+00
'unknown';0.880000;1.228990e+02;8.037900e-01;1.197089e-02;1.247020e-02;8.179962e-02;1.606029e+01;5.421045e-01;3.052458e+00;5.093713e-02;1.659722e-01;1.683227e+01;-4.384974e+01;-2.504529e+01;9.369057e-01;-3.890968e+00;2.040694e+01;6.697405e-01;-1.973482e+01;1.145925e+01;-1.715439e+01;-1.700708e+01;1.172572e+01;5.813709e+00;-2.147723e+00;2.933343e-03;3.836898e-06;-1.547304e-05;1.380615e-05;-2.217175e-04;2.189004e-03;-3.172833e-02;-3.857441e-01;-3.078831e-03;2.638885e-03;7.188511e-01;-1.180908e-01;-1.614454e+00;1.604633e+00;-2.175961e-02;2.735155e-01;1.620203e-01;-3.314811e+00;2.468644e-01;3.294250e+00;-1.705201e+00;-2.522298e+00;8.935496e-01;1.230976e+00
'unknown';0.890000;1.236748e+02;8.008485e-01;8.416348e-03;1.451131e-02;4.153991e-02;1.519118e+01;5.121110e-01;2.672412e+00;4.822448e-02;1.687500e-01;1.741367e+01;-4.406862e+01;-2.656892e+01;2.190186e+00;-3.823070e+00;2.084464e+01;1.592354e+00;-2.333331e+01;1.231706e+01;-1.418559e+01;-1.864751e+01;9.545190e+00;7.473818e+00;-9.768569e-01;7.555612e-03;-2.412010e-05;-6.108114e-06;9.147126e-06;-1.150630e-04;1.452371e-03;-3.017242e-02;-3.557217e-01;-3.126623e-03;3.124998e-03;1.042291e+00;-4.160305e-01;-1.516836e+00;1.855689e+00;-3.663893e-01;-9.714987e-01;1.242792e+00;-2.375468e+00;-1.151376e+00;3.149581e+00;-7.652872e-01;-3.331493e+00;1.245225e+00;1.017612e+00
'unknown';0.900000;1.250560e+02;7.938125e-01;9.964324e-03;1.405832e-02;4.302270e-02;1.577765e+01;4.762770e-01;2.329056e+00;4.387672e-02;1.722222e-01;1.888209e+01;-4.484102e+01;-2.794172e+01;4.221891e+00;-4.543325e+00;1.924044e+01;3.740224e+00;-2.597088e+01;1.047747e+01;-1.203041e+01;-1.883978e+01;5.402213e+00;8.069057e+00;-2.779326e-01;1.076282e-02;-5.035608e-05;-4.869874e-06;-4.105897e-06;-7.312728e-05;3.964666e-03;-2.502482e-02;-3.103322e-01;-2.921370e-03;4.722221e-03;1.323385e+00;-6.822956e-01;-1.363018e+00;2.525483e+00;-9.257540e-01;-2.403812e+00;1.904832e+00;-7.896912e-01;-2.613654e+00;2.912385e+00;5.351673e-01;-4.020232e+00;1.244292e+00;9.037390e-01
'unknown';0.910000;1.267568e+02;7.873502e-01;9.964324e-03;1.405832e-02;4.302270e-02;1.648023e+01;4.574982e-01;2.042157e+00;4.069170e-02;1.756945e-01;2.029473e+01;-4.548782e+01;-2.928087e+01;6.973705e+00;-5.220716e+00;1.530379e+01;5.803113e+00;-2.472349e+01;5.661261e+00;-8.027051e+00;-1.776386e+01;4.410396e-01;9.822618e+00;4.645424e-01;1.231094e-02;-4.979123e-05;-1.003986e-06;-1.232497e-05;-2.354531e-05;5.088557e-03;-1.777681e-02;-2.548321e-01;-2.228238e-03;8.611116e-03;1.264640e+00;-5.989052e-01;-1.104669e+00;3.194088e+00;-1.385048e+00;-3.568386e+00;1.898302e+00;1.360378e+00;-3.903722e+00;2.904500e+00;1.749464e+00;-3.953236e+00;1.146850e+00;7.964163e-01
'unknown';0.920000;1.285314e+02;7.768510e-01;7.926784e-03;9.929323e-03;3.158762e-02;1.810777e+01;4.442869e-01;1.815924e+00;4.009667e-02;1.861111e-01;2.200866e+01;-4.655162e+01;-3.050440e+01;1.117256e+01;-7.820915e+00;1.115830e+01;8.088524e+00;-2.298819e+01;1.718884e+00;-5.671738e+00;-1.477307e+01;-3.823359e+00;1.086077e+01;1.650272e+00;1.205511e-02;-4.131894e-05;-1.437723e-06;-1.535090e-05;-2.644303e-05;5.137114e-03;-1.336235e-02;-1.977764e-01;-1.933469e-03;1.333334e-02;1.263899e+00;-5.203301e-01;-5.073498e-01;3.764308e+00;-2.035049e+00;-3.712722e+00;1.333521e+00;3.329085e+00;-3.829790e+00;2.166745e+00;2.468866e+00;-2.549719e+00;5.417574e-01;4.294942e-01
'unknown';0.930000;1.303270e+02;7.752721e-01;8.745882e-03;8.083907e-03;3.097587e-02;1.755758e+01;4.392220e-01;1.654817e+00;3.897331e-02;2.048611e-01;2.217358e+01;-4.620784e+01;-3.081092e+01;1.468529e+01;-9.109517e+00;7.043773e+00;8.909714e+00;-1.802277e+01;-2.822256e+00;-2.842416e+00;-1.193355e+01;-5.608204e+00;1.181221e+01;2.041123e+00;1.001039e-02;-3.051833e-05;1.262006e-05;-6.369309e-06;-9.696483e-06;1.968484e-03;-1.772661e-02;-1.535564e-01;-2.803407e-03;1.756944e-02;1.369137e+00;-1.000404e-01;3.530857e-01;3.858983e+00;-2.916544e+00;-3.352340e+00;5.133656e-01;4.984731e+00;-3.229190e+00;9.701048e-01;2.683135e+00;-6.224254e-01;-5.831501e-01;-5.871040e-01
'unknown';0.940000;1.316673e+02;7.709696e-01;9.564982e-03;6.238492e-03;3.036412e-02;1.888119e+01;4.186033e-01;1.533844e+00;3.506857e-02;2.243056e-01;2.426216e+01;-4.708266e+01;-2.971344e+01;1.918764e+01;-1.277417e+01;4.806837e+00;8.854527e+00;-1.267582e+01;-4.429722e+00;-3.788997e+00;-9.410611e+00;-4.321761e+00;9.783048e+00;1.081248e+00;6.693169e-03;-5.921215e-05;2.442168e-05;6.016479e-06;7.613865e-06;-5.293538e-02;-3.265380e-02;-1.357662e-01;-4.452518e-03;2.145833e-02;1.763505e+00;6.848461e-01;1.503975e+00;3.280087e+00;-3.249532e+00;-3.111977e+00;-7.200017e-02;6.357194e+00;-2.354916e+00;-3.422420e-02;2.696511e+00;1.304676e+00;-2.068913e+00;-1.955090e+00
'unknown';0.950000;1.323113e+02;7.685008e-01;1.818749e-02;1.132420e-02;3.663844e-02;1.751871e+01;3.817070e-01;1.415415e+00;2.918871e-02;2.444444e-01;2.601366e+01;-4.572250e+01;-2.791092e+01;2.226108e+01;-1.732681e+01;1.717826e+00;7.986940e+00;-4.956020e+00;-7.410388e+00;-4.117898e+00;-7.029418e+00;-2.421887e+00;7.445729e+00;-2.186466e+00;4.966483e-04;-9.503286e-05;7.747779e-06;4.365261e-06;2.689864e-06;-1.325628e-01;-5.607259e-02;-1.538264e-01;-6.136282e-03;2.451388e-02;2.070114e+00;2.231256e+00;2.657371e+00;2.413440e+00;-2.664119e+00;-3.693663e+00;-2.206181e-01;7.458611e+00;-9.263346e-01;-7.243967e-01;3.497994e+00;1.983911e+00;-4.767017e+00;-3.685546e+00
'unknown';0.960000;1.324018e+02;7.370710e-01;2.107043e-02;1.272527e-02;3.436394e-02;-2.099203e+01;3.097754e-01;1.256794e+00;2.272638e-02;2.736111e-01;2.890615e+01;-4.337006e+01;-2.443453e+01;2.378510e+01;-1.995993e+01;-1.738609e+00;8.189910e+00;2.264410e+00;-7.761628e+00;-5.205118e+00;-3.742582e+00;1.106861e+00;2.699448e+00;-6.011382e+00;0;-3.134214e-05;0;0;0;-2.114010e-01;-7.849742e-02;-2.000116e-01;-7.071357e-03;2.583333e-02;5.625049e-01;4.854398e+00;4.410384e+00;1.281440e+00;-8.464845e-01;-5.323288e+00;-2.810260e-01;7.476245e+00;-1.288521e+00;-1.611706e+00;4.740137e+00;2.306204e+00;-6.897128e+00;-4.436422e+00
'unknown';0.970000;0;7.217070e-01;0;0;0;-6.139766e+01;2.132730e-01;1.024210e+00;1.446300e-02;3.027778e-01;3.020216e+01;-3.690786e+01;-2.016352e+01;2.445377e+01;-1.883723e+01;-8.151819e+00;8.138932e+00;1.180017e+01;-5.787977e+00;-5.756339e+00;2.722407e+00;1.597042e+00;-8.481078e+00;-1.284029e+01;0;0;0;0;0;-2.089457e-01;-8.788987e-02;-2.478366e-01;-7.055896e-03;2.270833e-02;-2.413465e+00;7.964957e+00;6.425452e+00;6.461178e-01;1.301339e+00;-6.073251e+00;-3.211336e-01;5.997650e+00;-1.304825e+00;-3.300421e+00;5.487254e+00;2.038667e+00;-6.476871e+00;-3.345412e+00
'unknown';0.980000;0;0;0;0;0;-100;1.103332e-01;7.293882e-01;7.074642e-03;3.243055e-01;2.498044e+01;-2.721799e+01;-1.153522e+01;2.449850e+01;-1.625138e+01;-1.687478e+01;7.373401e+00;1.632732e+01;-1.168353e+01;-1.102831e+01;9.414163e+00;5.199794e+00;-1.673919e+01;-1.577395e+01;0;0;0;0;0;-1.303835e-01;-7.596585e-02;-2.627192e-01;-5.735771e-03;1.659723e-02;-6.824651e+00;1.032210e+01;7.516178e+00;-3.421694e-01;1.960611e+00;-3.289345e+00;-3.738023e-01;2.597948e+00;-1.636900e+00;-4.368274e+00;4.734351e+00;8.097857e-01;-2.510087e+00;4.583609e-01
'unknown';0.990000;0;0;0;0;0;-100;4.197865e-02;4.399349e-01;1.735100e-03;3.326389e-01;1.590919e+01;-1.397375e+01;-2.233315e+00;2.513497e+01;-1.267439e+01;-2.108034e+01;6.789526e+00;1.800078e+01;-1.197356e+01;-1.770841e+01;1.382848e+01;5.724981e+00;-1.521931e+01;-1.403225e+01;0;0;0;0;0;-5.102756e-02;-5.019236e-02;-2.277183e-01;-3.539200e-03;1.104167e-02;-8.878455e+00;9.914175e+00;6.841770e+00;-1.767658e+00;3.549150e+00;1.783384e+00;-3.037836e-01;-1.643202e+00;-3.654966e-01;-2.834119e+00;1.970836e+00;-9.457267e-01;2.718250e+00;4.669196e+00
'unknown';1.000000;0;0;0;0;0;-100;1.559329e-02;2.353356e-01;4.114693e-04;3.416667e-01;1.929374e+00;-3.226623e+00;4.181257e+00;2.173365e+01;-1.323829e+01;-1.172107e+01;6.995601e+00;1.215385e+01;-1.285334e+01;-2.107045e+01;1.437614e+01;3.091820e+00;-6.481872e+00;-3.123601e+00;0;0;0;0;0;0;-2.352750e-02;-1.569851e-01;-1.568190e-03;6.111115e-03;-7.783865e+00;6.666886e+00;4.493575e+00;-3.827317e+00;4.346298e+00;6.909510e+00;1.897698e-01;-4.589658e+00;2.553150e+00;1.321717e+00;-1.132479e+00;-3.544524e+00;4.980577e+00;6.428915e+00
'unknown';1.010000;0;0;0;0;0;-100;9.681181e-03;1.326445e-01;9.858178e-05;3.493055e-01;-2.664586e+00;6.673331e-01;6.187090e+00;1.699790e+01;-2.598023e+00;-1.811752e+00;6.808914e+00;5.670893e+00;-7.030557e+00;-1.490586e+01;1.009560e+01;-2.077605e+00;-1.848700e-02;4.180509e+00;0;0;0;0;0;0;-7.200821e-03;-8.293349e-02;-3.677890e-04;6.041670e-03;-4.613509e+00;1.437256e+00;1.954121e+00;-5.590951e+00;4.366398e+00;7.439157e+00;9.178001e-01;-6.192741e+00;4.262679e+00;5.867454e+00;-2.493239e+00;-2.728649e+00;5.171642e+00;4.880203e+00
'unknown';1.020000;0;0;0;0;0;-100;8.844382e-03;9.810784e-02;5.195106e-05;3.465278e-01;-4.652000e+00;-1.204102e+00;6.722456e+00;9.430450e+00;4.419268e-01;8.038478e+00;8.312556e+00;-4.560308e-01;-1.389286e+00;-5.820997e+00;5.618207e+00;-8.621531e+00;5.632877e-01;7.264248e+00;0;0;0;0;0;0;2.968402e-04;-2.858871e-02;3.506860e-05;1.083334e-02;-1.625292e+00;-3.331019e+00;1.307238e-01;-5.600269e+00;2.523950e+00;4.398019e+00;1.651464e+00;-5.015065e+00;5.726002e+00;7.817896e+00;-1.755546e+00;-1.107694e+00;3.865641e+00;1.898297e+00
'unknown';1.030000;0;0;0;0;0;-100;9.348996e-03;9.388141e-02;7.591393e-05;3.604167e-01;-3.867667e+00;-7.798729e+00;6.266691e+00;3.331812e+00;2.317487e+00;6.235671e+00;1.072005e+01;-6.657994e+00;3.607808e+00;4.004136e+00;5.741249e+00;-2.061587e+00;7.116322e+00;5.174844e+00;0;0;0;0;0;0;1.048528e-02;1.156147e-02;3.264328e-04;2.090278e-02;-5.421589e-01;-6.908412e+00;-1.454681e+00;-5.590949e+00;-1.792340e+00;7.138301e-01;1.562642e+00;-3.293411e+00;6.124124e+00;6.973334e+00;9.737459e-01;6.109326e-01;2.558021e+00;-3.625713e-01
'unknown';1.040000;0;5.848427e-01;0;0;0;-100;1.724358e-02;1.117736e-01;5.981462e-04;3.902778e-01;-5.595545e+00;-1.564869e+01;4.795076e+00;5.653503e-01;-3.076298e+00;6.245313e+00;1.329735e+01;-6.757036e+00;1.045749e+01;8.564030e+00;7.775580e+00;-2.454657e+00;9.278932e+00;5.870718e+00;0;0;0;0;0;0;2.051292e-02;6.266676e-02;5.701230e-04;2.951389e-02;4.831219e-01;-7.130148e+00;-2.525874e+00;-4.694715e+00;-4.391879e+00;-1.331535e+00;4.624628e-01;-1.960164e+00;5.943697e+00;3.091671e+00;1.482136e+00;3.785022e-01;7.592955e-01;-1.602363e+00
'unknown';1.050000;0;5.510719e-01;0;0;0;-100;5.790799e-02;1.836190e-01;1.457648e-03;4.319445e-01;-4.903608e+00;-2.665244e+01;-1.226228e-01;-6.524292e+00;-9.800611e+00;2.653981e+00;1.212973e+01;-7.645660e+00;1.766667e+01;1.276829e+01;1.388564e+01;-2.106378e+00;8.413795e+00;3.064418e+00;0;-2.913381e-05;0;0;0;0;2.580523e-02;1.434578e-01;5.853398e-04;3.027778e-02;5.943676e-01;-3.109653e+00;-2.889857e+00;-4.639758e+00;-6.305192e+00;4.429765e-01;-7.057536e-01;-1.422610e+00;5.662527e+00;-8.837118e-01;7.876867e-01;-1.619751e+00;-2.210661e+00;-3.125055e+00
'unknown';1.060000;0;5.400058e-01;0;0;0;-100;8.712947e-02;3.665729e-01;2.211699e-03;4.583333e-01;-1.718421e+00;-2.742799e+01;-2.712260e+00;-9.115071e+00;-1.545842e+01;3.171648e+00;9.920033e+00;-9.763019e+00;2.129977e+01;5.255281e+00;8.956691e+00;-6.706624e+00;3.711028e+00;3.076456e-01;0;0;0;0;0;0;1.805339e-02;2.299499e-01;3.096877e-04;2.583334e-02;2.537144e-01;3.163479e+00;-2.696170e+00;-1.831759e+00;-5.053158e+00;2.723225e+00;-1.132279e+00;-2.312500e+00;2.677379e+00;-3.644644e+00;-8.573655e-01;-1.217096e+00;-2.912392e+00;-3.913162e+00
'unknown';1.070000;0;0;0;0;0;-100;1.034322e-01;6.837707e-01;2.195837e-03;4.777778e-01;-2.834392e+00;-1.745734e+01;-4.428925e+00;-1.502676e+01;-2.301741e+01;9.987386e+00;8.879943e+00;-1.226805e+01;2.649930e+01;1.239952e+00;9.089127e+00;-8.034360e+00;-1.153030e+00;-7.668893e+00;0;0;0;0;0;0;3.830312e-03;2.680532e-01;-5.084707e-05;1.784723e-02;-9.894663e-01;8.134117e+00;-1.425653e+00;1.822277e+00;-2.670396e+00;3.867630e+00;-1.004623e+00;-4.532641e-01;-2.879349e-01;-3.812227e+00;-3.000998e+00;-4.371066e-01;-2.338377e+00;-3.340775e+00
'unknown';1.080000;0;0;0;0;0;-100;8.474842e-02;1.011447e+00;1.777490e-03;4.965278e-01;-5.361581e+00;-4.428838e+00;-6.532626e+00;-4.342208e+00;-2.173369e+01;1.619474e+01;9.260849e+00;-1.600834e+01;1.942807e+01;-3.895023e+00;5.887009e+00;-5.576147e+00;-4.996175e-01;-8.328436e+00;0;0;0;0;0;0;-4.415672e-03;2.239019e-01;-2.453187e-04;1.062500e-02;-1.109682e+00;7.825303e+00;-5.546053e-01;3.057106e+00;1.388099e+00;2.763839e+00;-2.704754e+00;1.123705e+00;-2.737293e+00;-2.617880e+00;-5.001254e+00;2.571459e+00;-3.095597e-01;-2.228245e+00
'unknown';1.090000;0;0;0;0;0;-100;7.825007e-02;1.201448e+00;1.420517e-03;5.020834e-01;-8.029359e+00;2.518574e+00;-5.340706e+00;2.006636e-01;-2.001496e+01;1.548058e+01;7.436202e+00;-6.789320e+00;1.716285e+01;-1.717688e+00;4.154892e-01;-4.857150e+00;-1.172766e+00;-9.321415e+00;0;0;0;0;0;0;-5.866568e-03;1.201017e-01;-2.083655e-04;4.722217e-03;-2.489953e-01;4.201435e+00;5.057305e-01;2.190506e+00;5.313195e+00;8.911515e-01;-4.650516e+00;2.644248e+00;-5.036626e+00;-2.955336e+00;-6.878564e+00;4.697943e+00;5.003632e-01;-1.191683e+00
'unknown';1.100000;0;0;0;0;0;-100;7.764218e-02;1.227244e+00;1.372765e-03;4.993056e-01;-4.669345e+00;1.710568e+00;-5.029396e+00;-1.443252e+00;-1.001915e+01;1.424424e+01;-2.881868e+00;-6.883859e+00;1.228153e+01;-6.355299e+00;-1.171276e+01;4.562067e+00;2.173098e+00;-1.000732e+01;0;0;0;0;0;0;-1.836924e-03;2.349796e-02;-1.005940e-04;4.513890e-03;3.914475e-01;2.737706e-01;9.198960e-01;-6.128131e-01;6.899513e+00;7.430838e-01;-5.629820e+00;1.612594e+00;-4.460634e+00;-1.780543e+00;-4.725426e+00;5.548102e+00;-3.629863e-01;-1.827901e+00
'unknown';1.110000;0;0;0;0;0;-100;7.765249e-02;1.176381e+00;1.356372e-03;5.000000e-01;-4.425486e+00;4.801284e-01;-2.651888e+00;-5.523715e+00;-2.308707e+00;1.541839e+01;-8.301278e+00;-3.609049e+00;4.889440e+00;-1.230659e+01;-1.650381e+01;1.038625e+01;1.242844e-02;-1.278787e+01;0;0;0;0;0;0;-1.373138e-03;-2.758295e-02;-4.957332e-05;1.124999e-02;-1.592490e-01;-1.200074e+00;5.305781e-01;3.363677e-01;6.155660e+00;2.235156e+00;-2.243906e+00;-1.016539e+00;-5.158743e+00;-3.364100e-01;1.284850e-01;3.183268e+00;-1.352799e+00;-6.700494e-01
'unknown';1.120000;0;0;0;0;0;-100;7.586259e-02;1.141470e+00;1.306593e-03;5.201389e-01;-5.206280e+00;-2.040762e+00;-3.277555e+00;-4.544085e+00;3.910755e+00;1.994125e+01;-1.101951e+01;-9.535507e+00;3.261603e+00;-7.503284e+00;-9.280467e+00;1.454267e+01;-2.907146e+00;-1.573472e+01;0;0;0;0;0;0;-2.316596e-03;-3.822324e-02;-6.758427e-05;2.145833e-02;-1.304108e+00;-1.539472e-01;-2.426387e-01;2.002343e+00;3.318457e+00;2.146502e+00;1.586560e+00;-8.665420e-01;-2.479127e+00;3.572396e+00;3.876897e+00;-1.280979e+00;-1.861526e+00;2.037575e+00
'unknown';1.130000;0;0;0;0;0;-100;7.227418e-02;1.106420e+00;1.205737e-03;5.479167e-01;-8.557137e+00;-1.606133e+00;-3.563736e+00;3.432919e+00;3.798387e+00;2.380786e+01;2.854967e-01;-1.054619e+01;-4.120903e+00;-2.825745e+00;-1.582313e-01;6.068890e+00;-5.396640e+00;-9.807961e+00;0;0;0;0;0;0;-3.180865e-03;-3.633330e-02;-7.938781e-05;2.750000e-02;-1.825474e+00;1.027137e+00;-1.692395e+00;2.465085e+00;7.082780e-01;2.497732e-01;2.552869e+00;-1.772985e-01;-7.554493e-02;5.287043e+00;3.903444e+00;-3.938831e+00;-1.011938e+00;5.078072e+00
'unknown';1.140000;0;0;0;0;0;-100;6.874835e-02;1.071108e+00;1.110161e-03;5.826389e-01;-9.124059e+00;1.983963e+00;-5.786665e+00;4.090147e+00;3.519591e+00;2.078202e+01;7.575428e-01;-7.747999e+00;4.391066e+00;6.766260e+00;-5.010635e-01;3.158507e-01;-4.430000e+00;-1.309394e+00;0;0;0;0;0;0;-3.365363e-03;-3.782562e-02;-8.159353e-05;2.624999e-02;-1.883388e+00;1.124409e+00;-3.029622e+00;5.024687e-01;-1.105373e+00;-3.258199e+00;1.035080e+00;1.975830e+00;2.145676e+00;4.305558e+00;1.430106e+00;-3.360379e+00;-3.788055e-01;5.367946e+00
